DATE;Heure;nvg
13-02-2015;18:25:47;13
13-02-2015;18:35:49;14
13-02-2015;18:45:49;15
13-02-2015;18:55:51;17
13-02-2015;19:05:52;14
13-02-2015;19:15:58;15
13-02-2015;19:35:54;15
13-02-2015;19:45:55;16
13-02-2015;19:55:57;15
13-02-2015;20:15:59;17
13-02-2015;20:26:00;15
13-02-2015;20:36:00;21
13-02-2015;20:46:02;21
13-02-2015;20:56:03;17
13-02-2015;21:06:04;21
14-02-2015;07:06:55;17
14-02-2015;07:16:56;22
14-02-2015;07:27:02;21
14-02-2015;07:37:03;20
14-02-2015;07:57:00;21
14-02-2015;08:47:05;20
14-02-2015;08:57:12;21
14-02-2015;09:07:08;22
14-02-2015;09:17:08;23
14-02-2015;09:27:10;22
14-02-2015;09:37:10;21
14-02-2015;09:47:11;26
14-02-2015;10:17:14;24
14-02-2015;10:27:16;25
14-02-2015;10:37:16;25
14-02-2015;10:57:18;24
14-02-2015;11:07:19;23
14-02-2015;11:17:20;30
14-02-2015;11:27:26;25
14-02-2015;16:27:40;26
14-02-2015;16:37:41;27
14-02-2015;17:07:49;27
14-02-2015;17:17:45;27
14-02-2015;17:57:50;30
14-02-2015;18:07:50;29
14-02-2015;18:17:51;30
14-02-2015;18:27:53;28
14-02-2015;18:37:53;27
14-02-2015;18:47:54;28
14-02-2015;18:57:55;30
14-02-2015;19:07:56;28
14-02-2015;19:17:57;26
14-02-2015;19:37:59;28
14-02-2015;19:48:00;27
14-02-2015;19:58:01;28
14-02-2015;20:08:02;27
14-02-2015;20:18:04;28
15-02-2015;07:09:00;29
15-02-2015;07:19:00;35
15-02-2015;07:29:02;31
15-02-2015;07:39:03;32
15-02-2015;07:49:04;30
15-02-2015;07:59:10;32
15-02-2015;08:09:07;33
15-02-2015;08:19:07;35
15-02-2015;08:29:08;32
15-02-2015;08:49:10;33
15-02-2015;08:59:11;31
15-02-2015;09:09:12;34
15-02-2015;09:29:15;32
15-02-2015;09:39:15;34
15-02-2015;09:49:16;36
15-02-2015;09:59:17;33
15-02-2015;20:40:15;33
15-02-2015;21:10:18;29
15-02-2015;21:20:19;28
15-02-2015;21:30:21;36
15-02-2015;21:50:23;32
16-02-2015;04:01:02;15
16-02-2015;04:11:02;15
16-02-2015;04:21:04;39
16-02-2015;04:31:04;13
16-02-2015;04:41:05;14
16-02-2015;04:51:07;14
16-02-2015;05:01:07;16
16-02-2015;05:11:09;15
16-02-2015;05:21:10;15
16-02-2015;05:31:10;44
16-02-2015;05:41:12;15
16-02-2015;05:51:12;14
16-02-2015;06:01:13;18
16-02-2015;06:11:15;16
16-02-2015;06:21:15;24
16-02-2015;06:31:16;23
16-02-2015;18:02:04;18
16-02-2015;18:22:07;19
16-02-2015;18:32:07;17
16-02-2015;18:42:08;19
16-02-2015;18:52:10;22
16-02-2015;19:02:10;22
16-02-2015;19:12:12;19
16-02-2015;19:22:13;26
16-02-2015;19:32:19;21
16-02-2015;19:42:15;25
16-02-2015;19:52:16;24
16-02-2015;20:12:18;25
16-02-2015;20:22:19;23
17-02-2015;04:02:55;23
17-02-2015;04:42:59;22
17-02-2015;04:53:05;23
17-02-2015;05:13:02;23
17-02-2015;05:23:03;24
17-02-2015;05:53:06;26
17-02-2015;06:13:08;30
17-02-2015;06:23:09;27
17-02-2015;06:33:10;26
17-02-2015;16:44:01;26
17-02-2015;16:54:08;27
17-02-2015;17:04:04;28
17-02-2015;17:14:05;28
17-02-2015;17:34:06;28
17-02-2015;17:44:08;26
17-02-2015;18:04:10;28
17-02-2015;18:14:11;28
17-02-2015;18:54:14;27
17-02-2015;19:04:16;29
17-02-2015;19:14:17;27
17-02-2015;19:24:17;31
17-02-2015;20:04:27;30
17-02-2015;20:14:23;29
18-02-2015;04:05:00;23
18-02-2015;04:25:02;25
18-02-2015;04:35:09;27
18-02-2015;04:45:05;30
18-02-2015;04:55:16;27
18-02-2015;05:05:17;31
18-02-2015;05:15:18;32
18-02-2015;05:25:19;30
18-02-2015;05:35:22;33
18-02-2015;05:45:23;35
18-02-2015;05:55:24;29
18-02-2015;06:15:26;36
18-02-2015;06:25:26;30
18-02-2015;17:16:22;34
18-02-2015;17:26:24;35
18-02-2015;17:36:24;36
18-02-2015;17:46:26;34
18-02-2015;17:56:32;34
18-02-2015;18:06:27;37
18-02-2015;18:16:29;33
18-02-2015;18:36:31;33
18-02-2015;18:46:32;34
18-02-2015;19:06:34;35
18-02-2015;19:06:39;35
18-02-2015;19:16:35;30
18-02-2015;19:36:37;32
18-02-2015;19:46:38;32
18-02-2015;20:16:41;32
19-02-2015;03:57:17;14
19-02-2015;04:07:19;15
19-02-2015;04:17:19;14
19-02-2015;04:27:20;22
19-02-2015;04:37:21;18
19-02-2015;04:47:22;15
19-02-2015;04:57:24;16
19-02-2015;05:07:24;16
19-02-2015;05:17:25;16
19-02-2015;05:27:27;19
19-02-2015;05:37:27;17
19-02-2015;05:47:29;18
19-02-2015;05:57:29;18
19-02-2015;06:07:30;20
19-02-2015;06:17:32;21
19-02-2015;06:27:32;24
20-02-2015;03:59:25;23
20-02-2015;04:09:30;20
20-02-2015;04:19:26;23
20-02-2015;04:29:28;29
20-02-2015;04:39:33;26
20-02-2015;04:49:30;21
20-02-2015;04:59:30;21
20-02-2015;04:59:35;21
20-02-2015;05:09:31;27
20-02-2015;05:19:33;24
20-02-2015;05:29:33;23
20-02-2015;05:49:41;23
20-02-2015;06:09:38;29
20-02-2015;06:19:39;30
20-02-2015;06:29:39;29
20-02-2015;18:30:43;26
20-02-2015;18:50:45;26
20-02-2015;19:00:52;26
20-02-2015;19:10:47;31
20-02-2015;19:30:54;28
20-02-2015;19:50:51;28
20-02-2015;20:10:53;29
20-02-2015;20:30:55;31
20-02-2015;20:31:00;31
20-02-2015;20:50:58;40
20-02-2015;21:10:59;28
20-02-2015;21:21:00;27
21-02-2015;10:42:13;20
21-02-2015;10:52:14;20
21-02-2015;11:02:15;24
21-02-2015;11:22:17;24
21-02-2015;11:32:18;25
21-02-2015;11:52:20;27
21-02-2015;12:02:10;26
21-02-2015;12:12:11;30
21-02-2015;12:22:17;27
21-02-2015;12:32:13;7
21-02-2015;12:42:14;7
21-02-2015;12:52:15;7
21-02-2015;13:02:15;7
21-02-2015;13:12:21;7
21-02-2015;13:22:22;7
21-02-2015;13:32:17;30
21-02-2015;13:42:24;31
21-02-2015;13:52:20;7
21-02-2015;14:02:21;29
21-02-2015;18:22:48;31
21-02-2015;18:32:48;31
21-02-2015;18:42:50;31
21-02-2015;18:52:50;32
21-02-2015;19:02:52;34
21-02-2015;19:12:53;32
21-02-2015;19:32:55;33
21-02-2015;19:52:57;38
21-02-2015;20:02:58;39
21-02-2015;20:12:59;33
21-02-2015;20:33:01;37
21-02-2015;20:43:01;35
21-02-2015;20:53:03;34
21-02-2015;21:03:04;33
21-02-2015;21:33:07;34
21-02-2015;21:43:07;37
21-02-2015;22:03:10;35
22-02-2015;07:23:57;28
22-02-2015;07:33:58;27
22-02-2015;07:44:00;31
22-02-2015;07:54:00;36
22-02-2015;08:04:02;43
22-02-2015;08:14:02;35
22-02-2015;08:24:09;39
22-02-2015;08:34:05;37
22-02-2015;08:44:10;22
22-02-2015;08:54:07;34
22-02-2015;09:04:08;20
22-02-2015;09:14:08;35
22-02-2015;09:24:09;18
22-02-2015;09:34:11;34
22-02-2015;09:44:11;34
22-02-2015;09:54:12;34
22-02-2015;10:04:13;34
22-02-2015;19:45:02;16
22-02-2015;20:45:14;19
22-02-2015;20:55:15;19
22-02-2015;21:05:16;16
22-02-2015;21:15:22;20
22-02-2015;21:35:19;17
22-02-2015;21:45:20;22
23-02-2015;03:55:52;19
23-02-2015;04:05:48;22
23-02-2015;04:15:54;21
23-02-2015;04:25:50;20
23-02-2015;04:35:51;26
23-02-2015;04:55:53;20
23-02-2015;05:16:01;25
23-02-2015;05:25:56;29
23-02-2015;05:35:57;22
23-02-2015;05:55:59;25
23-02-2015;16:06:51;30
23-02-2015;16:26:53;25
23-02-2015;16:36:54;27
23-02-2015;16:56:56;25
23-02-2015;17:06:57;27
23-02-2015;17:16:58;27
23-02-2015;17:47:06;27
23-02-2015;18:07:03;28
23-02-2015;18:17:04;28
23-02-2015;18:27:05;28
23-02-2015;18:57:08;29
23-02-2015;19:07:09;30
23-02-2015;19:17:10;30
23-02-2015;19:27:10;29
23-02-2015;19:37:12;32
24-02-2015;03:57:52;23
24-02-2015;04:17:54;27
24-02-2015;04:27:55;27
24-02-2015;04:37:57;29
24-02-2015;04:47:57;28
24-02-2015;04:57:59;29
24-02-2015;05:07:59;33
24-02-2015;05:18:00;30
24-02-2015;05:28:02;30
24-02-2015;05:38:02;30
24-02-2015;05:48:03;32
24-02-2015;05:58:05;32
24-02-2015;06:08:10;36
24-02-2015;06:18:06;35
24-02-2015;06:28:08;33
24-02-2015;16:48:59;36
24-02-2015;16:59:01;35
24-02-2015;17:19:03;38
24-02-2015;17:29:04;34
24-02-2015;17:39:04;33
24-02-2015;17:49:06;32
24-02-2015;17:59:07;33
24-02-2015;18:09:08;38
24-02-2015;18:29:10;32
24-02-2015;18:39:11;35
24-02-2015;18:49:12;34
24-02-2015;19:09:19;36
24-02-2015;19:19:20;35
24-02-2015;19:29:16;36
24-02-2015;19:39:17;31
24-02-2015;19:49:18;35
24-02-2015;19:59:19;34
24-02-2015;20:09:20;35
24-02-2015;20:19:21;35
24-02-2015;20:29:21;37
24-02-2015;20:39:23;43
24-02-2015;20:49:24;39
24-02-2015;20:59:30;39
24-02-2015;21:09:26;35
24-02-2015;21:19:27;37
24-02-2015;21:29:27;37
25-02-2015;03:59:57;19
25-02-2015;04:19:59;21
25-02-2015;04:30:00;20
25-02-2015;04:40:01;18
25-02-2015;05:00:04;19
25-02-2015;05:20:17;19
25-02-2015;05:40:19;21
25-02-2015;05:50:20;22
25-02-2015;06:00:20;24
25-02-2015;06:10:22;23
25-02-2015;06:20:23;23
25-02-2015;15:21:08;26
25-02-2015;15:31:08;32
25-02-2015;15:41:10;33
25-02-2015;15:51:16;25
25-02-2015;16:01:12;35
25-02-2015;16:11:13;25
25-02-2015;16:21:14;37
25-02-2015;16:31:21;38
25-02-2015;16:41:16;30
25-02-2015;16:51:17;31
25-02-2015;17:21:20;26
25-02-2015;17:31:21;26
25-02-2015;17:41:22;29
25-02-2015;17:51:23;36
25-02-2015;18:01:24;27
25-02-2015;18:11:25;33
25-02-2015;18:21:26;36
25-02-2015;18:31:27;28
25-02-2015;18:41:28;29
25-02-2015;18:51:29;29
25-02-2015;19:01:29;39
25-02-2015;19:11:31;31
26-02-2015;03:42:12;43
26-02-2015;03:52:13;24
26-02-2015;04:02:14;24
26-02-2015;04:12:20;26
26-02-2015;04:22:16;25
26-02-2015;04:42:23;27
26-02-2015;04:52:20;27
26-02-2015;05:02:21;36
26-02-2015;05:12:21;28
26-02-2015;05:22:23;28
26-02-2015;05:22:28;28
26-02-2015;05:32:24;31
26-02-2015;05:42:24;30
26-02-2015;06:02:26;34
26-02-2015;06:12:27;35
26-02-2015;06:22:29;36
26-02-2015;06:32:35;36
26-02-2015;15:34:43;34
26-02-2015;15:44:43;34
26-02-2015;15:54:45;35
26-02-2015;16:04:46;33
26-02-2015;16:14:47;36
26-02-2015;16:24:53;41
26-02-2015;16:34:49;32
26-02-2015;16:44:50;34
26-02-2015;16:54:52;39
26-02-2015;17:04:52;41
26-02-2015;17:14:53;35
26-02-2015;17:24:54;36
26-02-2015;17:34:55;34
26-02-2015;17:44:56;36
26-02-2015;17:45:02;36
26-02-2015;17:54:57;39
26-02-2015;18:14:59;35
26-02-2015;18:25:00;41
26-02-2015;18:35:00;40
26-02-2015;19:05:03;13
27-02-2015;03:45:46;17
27-02-2015;03:55:47;15
27-02-2015;04:05:48;19
27-02-2015;04:15:50;14
27-02-2015;04:25:50;16
27-02-2015;04:35:52;15
27-02-2015;04:45:52;16
27-02-2015;04:55:54;18
27-02-2015;05:05:55;19
27-02-2015;05:15:55;16
27-02-2015;05:25:57;21
27-02-2015;05:35:57;18
27-02-2015;05:55:59;38
27-02-2015;06:16:07;20
27-02-2015;06:26:02;19
27-02-2015;16:26:53;21
27-02-2015;16:36:54;21
27-02-2015;16:46:55;30
27-02-2015;16:56:56;23
27-02-2015;17:06:58;36
27-02-2015;17:26:59;23
27-02-2015;17:37:01;45
27-02-2015;17:47:01;21
27-02-2015;17:57:02;24
27-02-2015;18:07:03;23
27-02-2015;18:27:06;25
27-02-2015;18:47:07;35
27-02-2015;18:57:09;24
27-02-2015;19:07:09;25
27-02-2015;19:17:10;26
27-02-2015;19:27:12;24
27-02-2015;19:37:12;25
27-02-2015;19:47:13;23
27-02-2015;19:57:14;24
27-02-2015;20:07:20;34
27-02-2015;20:17:22;27
27-02-2015;20:27:17;26
27-02-2015;20:27:22;26
27-02-2015;20:47:19;34
27-02-2015;20:57:20;29
27-02-2015;21:07:21;26
27-02-2015;21:17:23;29
27-02-2015;21:27:23;26
27-02-2015;21:37:24;36
27-02-2015;21:47:25;28
28-02-2015;07:18:14;26
28-02-2015;07:28:14;27
28-02-2015;07:38:16;27
28-02-2015;07:48:16;28
28-02-2015;07:58:18;38
28-02-2015;08:08:19;37
28-02-2015;08:18:20;32
28-02-2015;08:28:21;30
28-02-2015;08:38:22;38
28-02-2015;08:48:23;32
28-02-2015;08:58:24;29
28-02-2015;09:08:24;31
28-02-2015;09:18:26;34
28-02-2015;09:28:27;34
28-02-2015;09:38:27;31
28-02-2015;09:48:29;29
28-02-2015;09:58:30;30
28-02-2015;10:08:30;31
28-02-2015;17:19:03;33
28-02-2015;17:29:03;35
28-02-2015;17:39:05;43
28-02-2015;17:49:06;35
28-02-2015;17:59:07;32
28-02-2015;18:09:08;35
28-02-2015;18:19:10;32
28-02-2015;18:29:10;32
28-02-2015;18:39:11;33
28-02-2015;18:49:12;32
28-02-2015;18:59:13;37
28-02-2015;19:09:14;35
28-02-2015;19:19:15;38
28-02-2015;19:29:16;34
28-02-2015;19:39:18;34
28-02-2015;19:49:18;28
28-02-2015;19:59:19;31
28-02-2015;20:09:21;31
28-02-2015;20:19:21;31
28-02-2015;20:29:22;30
28-02-2015;20:39:23;42
01-03-2015;07:00:17;28
01-03-2015;07:10:17;28
01-03-2015;07:20:19;32
01-03-2015;07:30:19;31
01-03-2015;07:40:21;31
01-03-2015;07:50:22;34
01-03-2015;08:00:23;36
01-03-2015;08:10:24;37
01-03-2015;08:20:25;35
01-03-2015;08:30:26;35
01-03-2015;08:40:27;35
01-03-2015;08:50:27;36
01-03-2015;09:00:29;32
01-03-2015;09:10:30;35
01-03-2015;09:20:31;38
01-03-2015;09:30:37;34
01-03-2015;09:40:33;38
01-03-2015;09:50:34;36
01-03-2015;10:00:35;15
01-03-2015;10:10:36;17
01-03-2015;10:20:37;15
01-03-2015;10:30:38;38
01-03-2015;16:41:04;16
01-03-2015;16:51:05;16
01-03-2015;17:01:06;35
01-03-2015;17:11:07;20
01-03-2015;17:21:08;18
01-03-2015;17:31:09;18
01-03-2015;17:41:10;19
01-03-2015;17:51:17;20
01-03-2015;18:01:12;16
01-03-2015;18:11:13;18
01-03-2015;18:21:20;17
01-03-2015;18:31:15;24
01-03-2015;18:51:18;35
01-03-2015;19:01:18;18
02-03-2015;04:22:04;23
02-03-2015;04:32:05;22
02-03-2015;04:42:06;23
02-03-2015;04:52:08;23
02-03-2015;05:02:13;21
02-03-2015;05:12:09;24
02-03-2015;05:22:11;23
02-03-2015;05:32:11;26
02-03-2015;05:42:12;23
02-03-2015;06:02:14;32
02-03-2015;06:12:15;21
02-03-2015;06:22:16;23
02-03-2015;06:32:17;23
02-03-2015;15:53:09;27
02-03-2015;16:13:05;25
02-03-2015;16:23:07;36
02-03-2015;16:43:09;28
02-03-2015;16:53:10;26
02-03-2015;17:03:10;29
02-03-2015;17:13:12;31
02-03-2015;17:23:13;30
02-03-2015;17:43:15;27
02-03-2015;17:53:15;36
02-03-2015;18:03:16;29
02-03-2015;18:13:18;33
02-03-2015;18:23:18;27
02-03-2015;18:33:20;31
02-03-2015;18:43:21;27
02-03-2015;18:53:21;30
02-03-2015;19:03:23;30
03-03-2015;04:04:06;30
03-03-2015;04:14:08;43
03-03-2015;04:24:08;33
03-03-2015;04:34:09;31
03-03-2015;04:44:11;32
03-03-2015;04:54:11;37
03-03-2015;05:14:14;37
03-03-2015;05:24:14;30
03-03-2015;05:34:16;37
03-03-2015;05:44:17;31
03-03-2015;05:54:17;34
03-03-2015;06:04:19;33
03-03-2015;06:14:19;34
03-03-2015;06:24:20;30
03-03-2015;06:34:27;44
03-03-2015;15:45:07;35
03-03-2015;15:55:15;36
03-03-2015;16:05:16;33
03-03-2015;16:15:17;35
03-03-2015;16:25:18;33
03-03-2015;16:35:18;33
03-03-2015;16:45:20;36
03-03-2015;16:55:21;39
03-03-2015;17:05:22;34
03-03-2015;17:15:23;34
03-03-2015;17:25:24;35
03-03-2015;17:35:25;36
03-03-2015;17:45:26;34
03-03-2015;17:55:27;36
03-03-2015;18:05:33;33
03-03-2015;18:15:29;35
03-03-2015;18:25:29;35
03-03-2015;18:25:35;35
03-03-2015;18:35:31;34
03-03-2015;18:35:36;34
03-03-2015;18:45:32;35
03-03-2015;18:55:32;36
03-03-2015;19:05:34;34
03-03-2015;19:05:39;34
03-03-2015;19:15:35;35
03-03-2015;19:25:35;44
04-03-2015;03:56:17;39
04-03-2015;04:06:17;36
04-03-2015;04:16:19;42
04-03-2015;04:26:20;36
04-03-2015;04:36:20;36
04-03-2015;04:36:26;36
04-03-2015;04:46:22;37
04-03-2015;04:56:22;36
04-03-2015;05:06:24;39
04-03-2015;05:16:25;37
04-03-2015;05:36:27;37
04-03-2015;05:46:33;39
04-03-2015;05:56:28;35
04-03-2015;06:06:30;36
04-03-2015;06:16:31;36
04-03-2015;06:26:31;36
04-03-2015;15:57:20;35
04-03-2015;16:07:21;34
04-03-2015;16:17:21;35
04-03-2015;16:27:23;35
04-03-2015;16:37:24;35
04-03-2015;16:47:25;35
04-03-2015;16:57:26;35
04-03-2015;17:07:33;35
04-03-2015;17:17:28;35
04-03-2015;17:27:29;35
04-03-2015;17:37:31;35
04-03-2015;17:47:31;35
04-03-2015;17:57:33;35
04-03-2015;18:07:34;35
04-03-2015;18:17:34;35
04-03-2015;18:35:48;12
04-03-2015;18:55:50;12
04-03-2015;19:05:52;13
04-03-2015;19:15:53;14
04-03-2015;19:25:53;13
04-03-2015;19:35:55;17
04-03-2015;20:15:59;15
04-03-2015;20:16:05;15
04-03-2015;20:26:00;20
04-03-2015;20:36:01;17
04-03-2015;20:56:03;18
04-03-2015;21:06:04;18
04-03-2015;21:16:04;19
04-03-2015;21:26:06;18
04-03-2015;21:36:07;19
04-03-2015;21:46:07;20
04-03-2015;21:56:09;19
05-03-2015;03:56:35;21
05-03-2015;04:36:39;25
05-03-2015;04:46:40;21
05-03-2015;05:06:41;25
05-03-2015;05:16:43;28
05-03-2015;05:26:44;24
05-03-2015;05:36:45;28
05-03-2015;05:46:46;24
05-03-2015;05:56:47;25
05-03-2015;06:06:53;25
05-03-2015;06:16:49;27
05-03-2015;06:26:50;28
05-03-2015;17:47:48;29
05-03-2015;17:57:50;27
05-03-2015;18:07:50;30
05-03-2015;18:17:52;29
05-03-2015;18:27:52;28
05-03-2015;18:57:55;28
05-03-2015;19:07:57;32
05-03-2015;19:27:58;30
05-03-2015;20:08:03;27
05-03-2015;20:28:04;35
05-03-2015;20:38:06;28
05-03-2015;20:48:06;30
05-03-2015;21:18:09;36
06-03-2015;03:58:40;40
06-03-2015;04:08:40;24
06-03-2015;04:18:41;25
06-03-2015;04:28:43;25
06-03-2015;04:38:43;27
06-03-2015;04:48:45;29
06-03-2015;04:58:45;31
06-03-2015;05:08:46;29
06-03-2015;05:18:48;38
06-03-2015;05:28:48;29
06-03-2015;05:38:50;37
06-03-2015;05:48:51;31
06-03-2015;05:58:51;32
06-03-2015;05:58:56;32
06-03-2015;06:08:52;34
06-03-2015;06:18:54;33
06-03-2015;06:28:54;27
07-03-2015;06:51:05;26
07-03-2015;07:01:05;28
07-03-2015;07:11:07;30
07-03-2015;07:21:08;29
07-03-2015;07:31:09;34
07-03-2015;07:41:10;34
07-03-2015;07:51:10;32
07-03-2015;08:01:12;37
07-03-2015;08:11:13;38
07-03-2015;08:21:14;36
07-03-2015;08:31:15;32
07-03-2015;08:41:16;32
07-03-2015;08:51:17;34
07-03-2015;09:01:18;35
07-03-2015;09:11:18;36
07-03-2015;09:21:20;40
07-03-2015;09:31:21;37
07-03-2015;09:41:21;39
08-03-2015;06:53:10;45
08-03-2015;07:03:12;41
08-03-2015;07:13:13;19
08-03-2015;07:23:14;18
08-03-2015;07:33:20;17
08-03-2015;07:43:16;23
08-03-2015;07:53:22;19
08-03-2015;08:03:18;37
08-03-2015;08:13:19;18
08-03-2015;08:23:20;19
08-03-2015;08:33:21;18
08-03-2015;08:43:22;20
08-03-2015;08:53:28;44
08-03-2015;09:03:24;20
08-03-2015;09:13:30;21
08-03-2015;09:33:27;7
09-03-2015;04:35:01;23
09-03-2015;04:55:14;29
09-03-2015;05:05:05;26
09-03-2015;05:15:07;23
09-03-2015;05:25:14;40
09-03-2015;05:35:21;23
09-03-2015;05:45:17;22
09-03-2015;05:55:17;26
09-03-2015;06:05:19;24
09-03-2015;06:15:19;23
09-03-2015;06:25:20;25
09-03-2015;19:06:27;26
09-03-2015;19:16:29;27
09-03-2015;19:26:34;26
09-03-2015;19:36:36;38
09-03-2015;19:46:31;27
09-03-2015;19:56:32;29
09-03-2015;20:06:34;25
09-03-2015;20:16:34;27
09-03-2015;20:26:35;26
09-03-2015;20:36:37;30
09-03-2015;20:46:37;33
09-03-2015;20:56:38;28
09-03-2015;21:06:40;28
09-03-2015;21:16:40;34
09-03-2015;21:26:42;28
10-03-2015;04:17:12;22
10-03-2015;04:27:13;23
10-03-2015;04:37:14;25
10-03-2015;04:57:16;27
10-03-2015;05:07:17;25
10-03-2015;05:17:19;31
10-03-2015;05:27:19;26
10-03-2015;05:37:20;28
10-03-2015;05:47:22;29
10-03-2015;06:07:23;29
10-03-2015;06:17:25;28
10-03-2015;06:27:30;28
11-03-2015;04:39:19;25
11-03-2015;04:59:21;28
11-03-2015;05:09:23;28
11-03-2015;05:19:24;31
11-03-2015;05:29:25;35
11-03-2015;05:39:26;30
11-03-2015;05:59:28;29
11-03-2015;06:09:29;33
11-03-2015;06:19:35;33
11-03-2015;06:29:31;33
12-03-2015;04:41:26;33
12-03-2015;04:51:28;33
12-03-2015;05:01:28;34
12-03-2015;05:31:31;34
12-03-2015;05:41:32;37
12-03-2015;06:21:36;34
13-03-2015;04:03:28;29
13-03-2015;04:13:29;36
13-03-2015;04:23:31;29
13-03-2015;04:33:31;32
13-03-2015;04:43:32;34
13-03-2015;04:53:33;36
13-03-2015;05:03:34;32
13-03-2015;05:13:36;36
13-03-2015;05:23:36;34
13-03-2015;05:33:37;36
13-03-2015;05:43:39;36
13-03-2015;05:53:39;38
13-03-2015;06:03:40;37
13-03-2015;06:13:41;37
13-03-2015;06:23:42;37
13-03-2015;06:33:43;8
13-03-2015;15:54:30;37
13-03-2015;16:04:30;38
13-03-2015;16:14:31;36
13-03-2015;16:24:38;38
13-03-2015;16:34:33;38
13-03-2015;16:44:35;38
13-03-2015;16:54:35;40
13-03-2015;17:04:37;39
13-03-2015;17:14:43;38
13-03-2015;17:24:38;40
13-03-2015;17:34:40;37
13-03-2015;17:54:47;39
13-03-2015;18:04:43;16
13-03-2015;18:14:49;18
13-03-2015;18:24:50;42
13-03-2015;18:34:46;42
13-03-2015;18:44:47;33
13-03-2015;18:54:48;21
13-03-2015;19:04:49;17
13-03-2015;19:14:50;17
13-03-2015;19:24:51;18
13-03-2015;19:34:57;18
13-03-2015;19:44:53;18
13-03-2015;19:54:54;20
13-03-2015;20:04:55;20
13-03-2015;20:15:02;20
13-03-2015;20:34:58;18
13-03-2015;20:45:00;23
13-03-2015;20:55:00;26
13-03-2015;21:05:01;18
13-03-2015;21:35:05;21
13-03-2015;21:55:12;24
14-03-2015;07:05:53;32
14-03-2015;07:15:54;27
14-03-2015;07:25:55;21
14-03-2015;07:35:56;24
14-03-2015;07:45:58;24
14-03-2015;07:55:58;40
14-03-2015;08:05:59;29
14-03-2015;08:16:01;23
14-03-2015;08:26:01;37
14-03-2015;08:56:04;24
14-03-2015;09:06:11;26
14-03-2015;09:16:06;27
14-03-2015;09:26:07;29
14-03-2015;09:36:09;28
14-03-2015;09:46:09;35
14-03-2015;09:56:10;33
14-03-2015;10:06:11;34
14-03-2015;10:16:12;27
14-03-2015;18:16:50;43
14-03-2015;18:26:50;29
14-03-2015;18:36:52;37
14-03-2015;18:46:53;31
14-03-2015;18:56:53;36
14-03-2015;19:06:55;30
14-03-2015;19:16:56;33
14-03-2015;19:26:57;29
14-03-2015;19:36:58;32
14-03-2015;19:46:59;34
14-03-2015;19:57:00;31
14-03-2015;20:07:01;35
14-03-2015;20:17:02;30
14-03-2015;20:27:02;31
14-03-2015;20:37:04;31
14-03-2015;20:47:04;29
14-03-2015;20:57:06;31
14-03-2015;21:07:07;40
14-03-2015;21:17:07;32
14-03-2015;21:27:09;32
14-03-2015;21:37:10;31
15-03-2015;07:17:59;25
15-03-2015;07:28:00;26
15-03-2015;07:38:01;28
15-03-2015;07:48:02;29
15-03-2015;07:58:03;31
15-03-2015;08:08:04;33
15-03-2015;08:18:10;32
15-03-2015;08:28:06;32
15-03-2015;08:48:08;41
15-03-2015;08:58:09;34
15-03-2015;09:08:10;34
15-03-2015;09:18:11;35
15-03-2015;09:28:12;37
15-03-2015;09:38:13;38
15-03-2015;09:48:14;35
15-03-2015;09:58:15;34
15-03-2015;10:28:18;40
15-03-2015;10:38:18;36
15-03-2015;16:28:42;34
15-03-2015;16:38:44;34
15-03-2015;16:48:45;37
15-03-2015;16:58:45;43
15-03-2015;17:08:47;36
15-03-2015;17:28:49;37
15-03-2015;17:38:50;36
15-03-2015;17:48:50;37
15-03-2015;17:58:52;36
15-03-2015;18:18:54;35
15-03-2015;18:28:55;39
15-03-2015;18:38:56;36
15-03-2015;18:48:57;37
15-03-2015;18:58:58;37
15-03-2015;19:08:58;39
15-03-2015;19:19:00;38
15-03-2015;19:29:01;37
15-03-2015;19:49:03;38
15-03-2015;20:09:10;16
15-03-2015;20:19:06;16
15-03-2015;20:29:07;15
15-03-2015;20:39:08;17
15-03-2015;21:19:12;19
15-03-2015;21:39:14;18
15-03-2015;21:59:16;18
16-03-2015;04:09:42;22
16-03-2015;04:19:44;20
16-03-2015;04:29:45;20
16-03-2015;04:39:51;20
16-03-2015;04:49:47;22
16-03-2015;04:59:53;19
16-03-2015;05:09:49;21
16-03-2015;05:49:53;22
16-03-2015;05:59:59;21
16-03-2015;06:09:55;26
16-03-2015;06:20:01;25
16-03-2015;15:40:43;24
16-03-2015;15:50:44;26
16-03-2015;16:00:45;26
16-03-2015;16:20:47;28
16-03-2015;16:30:48;24
16-03-2015;16:40:49;25
16-03-2015;17:20:53;31
16-03-2015;17:30:54;32
16-03-2015;17:40:55;27
16-03-2015;17:50:55;27
16-03-2015;18:00:57;30
16-03-2015;18:20:58;31
16-03-2015;18:31:00;32
16-03-2015;18:41:01;41
16-03-2015;18:51:02;28
16-03-2015;19:01:03;27
16-03-2015;19:11:04;29
17-03-2015;03:51:46;33
17-03-2015;04:11:48;31
17-03-2015;04:21:55;29
17-03-2015;04:41:51;32
17-03-2015;04:51:53;35
17-03-2015;05:01:54;30
17-03-2015;05:21:56;33
17-03-2015;05:31:56;32
17-03-2015;05:32:01;32
17-03-2015;05:51:59;34
17-03-2015;06:01:59;32
17-03-2015;06:12:01;36
17-03-2015;06:22:01;37
